41,425,489,35,163,291,419,125,124,44,172,300,428,316,432,244,73,75,46,47,363,444,445,446,236,364,248,456,208,256,257
	0000,	0000,	0000,	0eae,	0eae,	0eae,	0eae,	0003,	0ffb,	0168,	0168,	0168,	0168,	0000,	0258,	0638,	0984,	0fb8,	0ff0,	09b4,	0ff8,	0004,	0000,	0004,	0321,	0320,	09a0,	0000,	0046,	0b83,	01d8
	0000,	0000,	0000,	0eae,	0eae,	0eae,	0eae,	0c03,	0ffb,	0168,	0168,	0168,	0168,	0000,	0258,	0638,	0984,	0fb8,	0ff0,	09b4,	0ff8,	0004,	0000,	0004,	0321,	0320,	09a0,	0e40,	0046,	0b83,	01dc
	0000,	0000,	0000,	0eae,	0eae,	0eae,	0eae,	0003,	0ffb,	0168,	0168,	0168,	0168,	0000,	0258,	0638,	0984,	0fb8,	0ff0,	09b4,	0ff8,	0004,	0000,	0004,	0321,	0320,	09a0,	0c00,	0046,	0b83,	01e0
	0000,	0000,	0000,	0eae,	0eae,	0eae,	0eae,	0003,	0ffb,	0168,	0168,	0168,	0168,	0000,	0258,	0638,	0984,	0fb8,	0ff0,	09b4,	0000,	0004,	0000,	0004,	0321,	0320,	09a0,	0000,	0046,	0b83,	01e4
	0000,	0000,	0fff,	0eae,	0eae,	0eae,	0eae,	0003,	0ffb,	0168,	0168,	0168,	0168,	0000,	0258,	0638,	0984,	0fb8,	0ff0,	09b4,	0000,	0004,	0000,	0004,	0321,	0320,	09a0,	0000,	0046,	0b83,	01e8
	0000,	0000,	0fff,	0eae,	0eae,	0eae,	0eae,	0003,	0ffb,	0168,	0168,	0168,	0168,	0000,	0258,	0638,	0984,	0fb8,	0ff0,	09b4,	0000,	0004,	0000,	0004,	0321,	0320,	09a0,	0e40,	0046,	0b83,	01ec
	0000,	0000,	0fff,	0eae,	0eae,	0eae,	0eae,	0003,	0ffb,	0168,	0168,	0168,	0168,	0000,	0258,	0638,	0984,	0fb8,	0ff0,	09b4,	0ff8,	0004,	0000,	0004,	0321,	0320,	09a0,	0000,	0046,	0b83,	01f0
	0000,	0000,	0000,	0eae,	0eae,	0eae,	0eae,	0003,	0ffb,	0168,	0168,	0168,	0168,	0000,	0258,	0638,	0984,	0fb8,	0ff0,	09b4,	0000,	0004,	0000,	0004,	0321,	0320,	09a0,	0000,	0046,	0b83,	01f4
	0000,	0000,	0000,	0eae,	0eae,	0eae,	0eae,	0003,	0ffb,	0168,	0168,	0168,	0168,	0000,	0258,	0638,	0984,	0fb8,	0ff0,	09b4,	0ff8,	0004,	0000,	0004,	0321,	0320,	09a0,	0000,	0046,	0b83,	01f8
	0000,	0000,	0000,	0eae,	0eae,	0eae,	0eae,	0c03,	0ffb,	0168,	0168,	0168,	0168,	0000,	0258,	0638,	0984,	0fb8,	0ff0,	09b4,	0ff8,	0004,	0000,	0004,	0321,	0320,	09a0,	0000,	0046,	0b85,	01c0
	0fff,	0000,	0000,	0eae,	0eae,	0eae,	0eae,	0003,	0ffb,	0168,	0168,	0168,	0168,	0000,	0258,	0638,	0984,	0fb8,	0ff0,	09b4,	0ff8,	0004,	0000,	0004,	0321,	0320,	09a0,	0000,	0046,	0b85,	01c4
	0000,	0000,	0000,	0eae,	0eae,	0eae,	0eae,	0003,	0ffb,	0168,	0168,	0168,	0168,	0000,	0258,	0638,	0984,	0fb8,	0ff0,	09b4,	0ff8,	0004,	0000,	0004,	0321,	0320,	09a0,	0000,	0046,	0b85,	01c8
	0000,	0000,	0000,	0eae,	0eae,	0eae,	0eae,	0003,	0ffb,	0168,	0168,	0168,	0168,	0000,	0258,	0638,	0984,	0fb8,	0ff0,	09b4,	0000,	0004,	0000,	0004,	0321,	0320,	09a0,	0000,	0046,	0b85,	01cc
	0000,	0fff,	0000,	0eae,	0eae,	0eae,	0eae,	0003,	0ffb,	0168,	0168,	0168,	0168,	0000,	0258,	0638,	0984,	0fb8,	0ff0,	09b4,	0ff8,	0004,	0000,	0004,	0321,	0320,	09a0,	0000,	0046,	0b85,	01d0
	0000,	0000,	0000,	0eae,	0eae,	0eae,	0eae,	0003,	0ffb,	0168,	0168,	0168,	0168,	0000,	0258,	0638,	0984,	0fb8,	0ff0,	09b4,	0ff8,	0004,	0000,	0004,	0321,	0320,	09a0,	0000,	0046,	0b85,	01d4
	0000,	0000,	0fff,	0eae,	0eae,	0eae,	0eae,	0003,	0ffb,	0168,	0168,	0168,	0168,	0000,	0258,	0638,	0984,	0fb8,	0ff0,	09b4,	0ff8,	0004,	0000,	0004,	0321,	0320,	09a0,	0000,	0046,	0b85,	01d8
	0000,	0000,	0000,	0eae,	0eae,	0eae,	0eae,	0003,	0ffb,	0168,	0168,	0168,	0168,	0000,	0258,	0638,	0984,	0fb8,	0ff0,	09b4,	0ff8,	0004,	0000,	0004,	0321,	0320,	09a0,	0000,	0046,	0b85,	01dc
	0000,	0fff,	0fff,	0eae,	0eae,	0eae,	0eae,	0c03,	0ffb,	0168,	0168,	0168,	0168,	0000,	0258,	0638,	0984,	0fb8,	0ff0,	09b4,	0000,	0004,	0000,	0004,	0321,	0320,	09a0,	0000,	0046,	0b85,	01e0
	0000,	0000,	0000,	0eae,	0eae,	0eae,	0eae,	0003,	0ffb,	0168,	0168,	0168,	0168,	0000,	0258,	0638,	0984,	0fb8,	0ff0,	09b4,	0ff8,	0004,	0000,	0004,	0321,	0320,	09a0,	0c00,	0046,	0b85,	01e4
	0fff,	0000,	0000,	0eae,	0eae,	0eae,	0eae,	0003,	0ffb,	0168,	0168,	0168,	0168,	0000,	0258,	0638,	0984,	0fb8,	0ff0,	09b4,	0ff8,	0004,	0000,	0004,	0321,	0320,	09a0,	0000,	0046,	0b85,	01e8
	0000,	0fff,	0fff,	0eae,	0eae,	0eae,	0eae,	0003,	0ffb,	0168,	0168,	0168,	0168,	0000,	0258,	0638,	0984,	0fb8,	0ff0,	09b4,	0ff8,	0004,	0000,	0004,	0321,	0320,	09a0,	0000,	0046,	0b85,	01ec
	0000,	0000,	0fff,	0eae,	0eae,	0eae,	0eae,	0003,	0ffb,	0168,	0168,	0168,	0168,	0000,	0258,	0638,	0984,	0fb8,	0ff0,	09b4,	0ff0,	0004,	0000,	0004,	0321,	0320,	09a0,	0000,	0046,	0b85,	01f0
	0000,	0000,	0000,	0eae,	0eae,	0eae,	0eae,	0003,	0ffb,	0168,	0168,	0168,	0168,	0000,	0258,	0638,	0984,	0fb8,	0ff0,	09b4,	0000,	0004,	0000,	0004,	0321,	0320,	09a0,	0000,	0046,	0b85,	01f4
	0fff,	0000,	0000,	0eae,	0eae,	0eae,	0eae,	0003,	0ffb,	0168,	0168,	0168,	0168,	0000,	0258,	0638,	0984,	0fb8,	0ff0,	09b4,	0ff8,	0004,	0000,	0004,	0321,	0320,	09a0,	0000,	0046,	0b85,	01f8
	0000,	0000,	0fff,	0eae,	0eae,	0eae,	0eae,	0003,	0ffb,	0168,	0168,	0168,	0168,	0000,	0258,	0638,	0984,	0fb8,	0ff0,	09b4,	0ff8,	0004,	0000,	0004,	0321,	0320,	09a0,	0000,	0046,	0b87,	01c0
	0000,	0000,	0000,	0eae,	0eae,	0eae,	0eae,	0c03,	0ffb,	0168,	0168,	0168,	0168,	0000,	0258,	0638,	0984,	0fb8,	0ff0,	09b4,	0ff8,	0004,	0000,	0004,	0321,	0320,	09a0,	0000,	0046,	0b87,	01c4
	0fff,	0000,	0000,	0eae,	0eae,	0eae,	0eae,	0003,	0ffb,	0168,	0168,	0168,	0168,	0000,	0258,	0638,	0984,	0fb8,	0ff0,	09b4,	0ff8,	0004,	0000,	0004,	0321,	0320,	09a0,	0c00,	0046,	0b87,	01c8
	0000,	0fff,	0000,	0eae,	0eae,	0eae,	0eae,	0003,	0ffb,	0168,	0168,	0168,	0168,	0000,	0258,	0638,	0984,	0fb8,	0ff0,	09b4,	0ff8,	0004,	0000,	0004,	0321,	0320,	09a0,	0000,	0046,	0b87,	01cc
	0000,	0fff,	0000,	0eae,	0eae,	0eae,	0eae,	0003,	0ffb,	0168,	0168,	0168,	0168,	0000,	0258,	0638,	0984,	0fb8,	0ff0,	09b4,	0ff8,	0004,	0000,	0004,	0321,	0320,	09a0,	0000,	0046,	0b87,	01d0
	0000,	0000,	0000,	0eae,	0eae,	0eae,	0eae,	0003,	0ffb,	0168,	0168,	0168,	0168,	0000,	0258,	0638,	0984,	0fb8,	0ff0,	09b4,	0ff8,	0004,	0000,	0004,	0321,	0320,	09a0,	0000,	0046,	0b87,	01d4
	0000,	0000,	0000,	0eae,	0eae,	0eae,	0eae,	0003,	0ffb,	0168,	0168,	0168,	0168,	0000,	0258,	0638,	0984,	0fb8,	0ff0,	09b4,	0000,	0004,	0000,	0004,	0321,	0320,	09a0,	0000,	0046,	0b87,	01d8
	0000,	0000,	0fff,	0eae,	0eae,	0eae,	0eae,	0003,	0ffb,	0168,	0168,	0168,	0168,	0000,	0258,	0638,	0984,	0fb8,	0ff0,	09b4,	0ff8,	0004,	0000,	0004,	0321,	0320,	09a0,	0000,	0046,	0b87,	01dc
	0fff,	0000,	0000,	0eae,	0eae,	0eae,	0eae,	0003,	0ffb,	0168,	0168,	0168,	0168,	0000,	0258,	0638,	0984,	0fb8,	0ff0,	09b4,	0ff8,	0004,	0000,	0004,	0321,	0320,	09a0,	0000,	0046,	0b87,	01e0
	0fff,	0000,	0000,	0eae,	0eae,	0eae,	0eae,	0c03,	0ffb,	0168,	0168,	0168,	0168,	0000,	0258,	0638,	0984,	0fb8,	0ff0,	09b4,	0ff8,	0004,	0000,	0004,	0321,	0320,	09a0,	0000,	0046,	0b87,	01e4
	0000,	0000,	0fff,	0eae,	0eae,	0eae,	0eae,	0003,	0ffb,	0168,	0168,	0168,	0168,	0000,	0258,	0638,	0984,	0fb8,	0ff0,	09b4,	0ff8,	0004,	0000,	0004,	0321,	0320,	09a0,	0c00,	0046,	0b87,	01e8
	0000,	0000,	0000,	0eae,	0eae,	0eae,	0eae,	0003,	0ffb,	0168,	0168,	0168,	0168,	0000,	0258,	0638,	0984,	0fb8,	0ff0,	09b4,	0000,	0004,	0000,	0004,	0321,	0320,	09a0,	0000,	0046,	0b87,	01ec
	0000,	0fff,	0000,	0eae,	0eae,	0eae,	0eae,	0003,	0ffb,	0168,	0168,	0168,	0168,	0000,	0258,	0638,	0984,	0fb8,	0ff0,	09b4,	0ff8,	0004,	0000,	0004,	0321,	0320,	09a0,	0000,	0046,	0b87,	01f0
	0000,	0000,	0000,	0eae,	0eae,	0eae,	0eae,	0003,	0ffb,	0168,	0168,	0168,	0168,	0000,	0258,	0638,	0984,	0fb8,	0ff0,	09b4,	0ff8,	0004,	0000,	0004,	0321,	0320,	09a0,	0000,	0046,	0b87,	01f4
	0000,	0000,	0000,	0eae,	0eae,	0eae,	0eae,	0003,	0ffb,	0168,	0168,	0168,	0168,	0000,	0258,	0638,	0984,	0fb8,	0ff0,	09b4,	0ff8,	0004,	0000,	0004,	0321,	0320,	09a0,	0000,	0046,	0b87,	01f8
	0000,	0000,	0000,	0eae,	0eae,	0eae,	0eae,	0003,	0ffb,	0168,	0168,	0168,	0168,	0000,	0258,	0638,	0984,	0fb8,	0ff0,	09b4,	0ff8,	0004,	0000,	0004,	0321,	0320,	09a0,	0000,	0046,	0b89,	01c0
	0fff,	0000,	0000,	0eae,	0eae,	0eae,	0eae,	0003,	0ffb,	0168,	0168,	0168,	0168,	0000,	0258,	0638,	0984,	0fb8,	0ff0,	09b4,	0ff8,	0000,	0000,	0004,	0321,	0320,	09a0,	0000,	0046,	0b89,	01c4
	0fff,	0000,	0000,	0eae,	0eae,	0eae,	0eae,	0c03,	0ffb,	0168,	0168,	0168,	0168,	0000,	0258,	0638,	0984,	0fb8,	0ff0,	09b4,	0ff8,	0004,	0000,	0004,	0321,	0320,	09a0,	0d6c,	0046,	0b89,	01c8
	0000,	0000,	0000,	0eae,	0eae,	0eae,	0eae,	0003,	0ffb,	0168,	0168,	0168,	0168,	0000,	0258,	0638,	0984,	0fb8,	0ff0,	09b4,	0ff8,	0004,	0000,	0004,	0321,	0320,	09a0,	0c00,	0046,	0b89,	01cc
	0000,	0000,	0000,	0eae,	0eae,	0eae,	0eae,	0003,	0ffb,	0168,	0168,	0168,	0168,	0000,	0258,	0638,	0984,	0fb8,	0ff0,	09b4,	0ff8,	0004,	0000,	0004,	0321,	0320,	09a0,	0000,	0046,	0b89,	01d0
	0000,	0000,	0000,	0eae,	0eae,	0eae,	0eae,	0003,	0ffb,	0168,	0168,	0168,	0168,	0000,	0258,	0638,	0984,	0fb8,	0ff0,	09b4,	0ff8,	0004,	0000,	0004,	0321,	0320,	09a0,	0000,	0046,	0b89,	01d4
	0000,	0000,	0000,	0eae,	0eae,	0eae,	0eae,	0003,	0ffb,	0168,	0168,	0168,	0168,	0000,	0258,	0638,	0984,	0fb8,	0ff0,	09b4,	0ff8,	0004,	0000,	0004,	0321,	0320,	09a0,	041e,	0046,	0b89,	01d8
	0000,	0000,	0fff,	0eae,	0eae,	0eae,	0eae,	0003,	0ffb,	0168,	0168,	0168,	0168,	0000,	0258,	0638,	0984,	0fb8,	0ff0,	09b4,	0000,	0004,	0000,	0004,	0321,	0320,	09a0,	0000,	0046,	0b89,	01dc
	0fff,	0000,	0000,	0eae,	0eae,	0eae,	0eae,	0003,	0ffb,	0168,	0168,	0168,	0168,	0000,	0258,	0638,	0984,	0fb8,	0ff0,	09b4,	0ff8,	0004,	0000,	0004,	0321,	0320,	09a0,	0000,	0046,	0b89,	01e0
	0fff,	0000,	0000,	0eae,	0eae,	0eae,	0eae,	0003,	0ffb,	0168,	0168,	0168,	0168,	0000,	0258,	0638,	0984,	0fb8,	0ff0,	09b4,	0000,	0004,	0000,	0004,	0321,	0320,	09a0,	0000,	0046,	0b89,	01e4
	0000,	0000,	0000,	0eae,	0eae,	0eae,	0eae,	0c03,	0ffb,	0168,	0168,	0168,	0168,	0000,	0258,	0638,	0984,	0fb8,	0ff0,	09b4,	0ff8,	0004,	0000,	0004,	0321,	0320,	09a0,	0000,	0046,	0b89,	01e8
	0fff,	0000,	0000,	0eae,	0eae,	0eae,	0eae,	0003,	0ffb,	0168,	0168,	0168,	0168,	0000,	0258,	0638,	0984,	0fb8,	0ff0,	09b0,	0ff8,	0004,	0000,	0004,	0321,	0320,	09a0,	0c00,	0046,	0b89,	01ec
	0fff,	0000,	0000,	0eae,	0eae,	0eae,	0eae,	0003,	0ffb,	0168,	0168,	0168,	0168,	0000,	0258,	0638,	0984,	0fb8,	0ff0,	09b0,	0ff8,	0004,	0000,	0004,	0321,	0320,	09a0,	0000,	0046,	0b89,	01f0
	0000,	0fff,	0000,	0eae,	0eae,	0eae,	0eae,	0003,	0ffb,	0168,	0168,	0168,	0168,	0000,	0258,	0638,	0984,	0fb8,	0ff0,	09b0,	0ff8,	0004,	0000,	0004,	0321,	0320,	09a0,	0000,	0046,	0b89,	01f4
	0000,	0000,	0000,	0eae,	0eae,	0eae,	0eae,	0003,	0ffb,	0168,	0168,	0168,	0168,	0000,	0258,	0638,	0984,	0fb8,	0ff0,	09b4,	0ff8,	0004,	0000,	0004,	0321,	0320,	09a0,	001e,	0046,	0b89,	01f8
	0000,	0000,	0000,	0eae,	0eae,	0eae,	0eae,	0003,	0ffb,	0168,	0168,	0168,	0168,	0000,	0258,	0638,	0984,	0fb8,	0ff0,	09b4,	0000,	0004,	0000,	0004,	0321,	0320,	09a0,	0000,	0046,	0b8b,	01c0
	0000,	0fff,	0000,	0eae,	0eae,	0eae,	0eae,	0003,	0ffb,	0168,	0168,	0168,	0168,	0000,	0258,	0638,	0984,	0fb8,	0ff0,	09b4,	0ff0,	0004,	0000,	0004,	0321,	0320,	09a0,	0000,	0046,	0b8b,	01c4
	0000,	0fff,	0fff,	0eae,	0eae,	0eae,	0eae,	0003,	0ffb,	0168,	0168,	0168,	0168,	0000,	0258,	0638,	0984,	0fb8,	0ff0,	09b4,	0ff8,	0004,	0000,	0004,	0321,	0320,	09a0,	0000,	0046,	0b8b,	01c8
	0000,	0000,	0fff,	0eae,	0eae,	0eae,	0eae,	0c03,	0ffb,	0168,	0168,	0168,	0168,	0000,	0258,	0638,	0984,	0fb8,	0ff0,	09b4,	0000,	0004,	0000,	0004,	0321,	0320,	09a0,	03fb,	0046,	0b8b,	01cc
	0000,	0000,	0000,	0eae,	0eae,	0eae,	0eae,	0003,	0ffb,	0168,	0168,	0168,	0168,	0000,	0258,	0638,	0984,	0fb8,	0ff0,	09b4,	0ff8,	0004,	0000,	0004,	0321,	0320,	09a0,	0000,	0046,	0b8b,	01d0
	0000,	0000,	0000,	0eae,	0eae,	0eae,	0eae,	0003,	0ffb,	0168,	0168,	0168,	0168,	0000,	0258,	0638,	0984,	0fb8,	0ff0,	09b4,	0000,	0004,	0000,	0004,	0321,	0320,	09a0,	0000,	0046,	0b8b,	01d4
	0000,	0000,	0000,	0eae,	0eae,	0eae,	0eae,	0003,	0ffb,	0168,	0168,	0168,	0168,	0000,	0258,	0638,	0984,	0fb8,	0ff0,	09b4,	0000,	0004,	0000,	0004,	0321,	0320,	09a0,	0000,	0046,	0b8b,	01d8
	0000,	0000,	0000,	0eae,	0eae,	0eae,	0eae,	0003,	0ffb,	0168,	0168,	0168,	0168,	0000,	0258,	0638,	0984,	0fb8,	0ff0,	09b4,	0ff8,	0004,	0000,	0004,	0321,	0320,	09a0,	0777,	0046,	0b8b,	01dc
	0fff,	0000,	0000,	0eae,	0eae,	0eae,	0eae,	0003,	0ffb,	0168,	0168,	0168,	0168,	0000,	0258,	0638,	0984,	0fb8,	0ff0,	09b0,	0ff8,	0004,	0000,	0004,	0321,	0320,	09a0,	0c00,	0046,	0b8b,	01e0
	0000,	0000,	0000,	0eae,	0eae,	0eae,	0eae,	0003,	0ffb,	0168,	0168,	0168,	0168,	0000,	0258,	0638,	0984,	0fb8,	0ff0,	09b4,	0ff8,	0004,	0000,	0004,	0321,	0320,	09a0,	0000,	0046,	0b8b,	01e4
	0000,	0000,	0000,	0eae,	0eae,	0eae,	0eae,	0003,	0ffb,	0168,	0168,	0168,	0168,	0000,	0258,	0638,	0984,	0fb8,	0ff0,	09b4,	0ff8,	0004,	0000,	0004,	0321,	0378,	09a0,	0000,	0046,	0b8b,	01e8
	0000,	0fff,	0000,	0eae,	0eae,	0eae,	0eae,	0c03,	0ffb,	0168,	0168,	0168,	0168,	0000,	0258,	0638,	0984,	0fb8,	0ff0,	09b4,	0ff8,	0004,	0000,	0004,	0391,	03c8,	09a0,	0e40,	0046,	0b8b,	01ec
	0000,	0000,	0fff,	0eae,	0eae,	0eae,	0eae,	0003,	0ffb,	0168,	0168,	0168,	0168,	0000,	0258,	0638,	0984,	0fb8,	0ff0,	09b0,	0ff8,	0004,	0000,	0004,	0451,	0450,	09a0,	0000,	0046,	0b8b,	01f0
	0fff,	0000,	0000,	0eae,	0eae,	0eae,	0eae,	0003,	0ffb,	0168,	0168,	0168,	0168,	0000,	0258,	0638,	0984,	0fb8,	0ff0,	09b0,	0ff8,	0004,	0000,	0004,	0491,	04a0,	09a0,	0000,	0046,	0b8b,	01f4
	0000,	0fff,	0000,	0eae,	0eae,	0eae,	0eae,	0003,	0ffb,	0168,	0168,	0168,	0168,	0000,	0258,	0638,	0984,	0fb8,	0ff0,	09b0,	0ff8,	0004,	0000,	0004,	04a9,	04b0,	09a0,	0000,	0046,	0b8b,	01f8
	0000,	0000,	0000,	0eae,	0eae,	0eae,	0eae,	0003,	0ffb,	0168,	0168,	0168,	0168,	0000,	0258,	0638,	0984,	0fb8,	0ff0,	09b0,	0000,	0004,	0000,	0004,	04a9,	04a8,	09a0,	0e40,	0046,	0b8d,	01c0
	0fff,	0000,	0000,	0eae,	0eae,	0eae,	0eae,	0003,	0ffb,	0168,	0168,	0168,	0168,	0000,	0258,	0638,	0984,	0fb8,	0ff0,	09b0,	0ff8,	0004,	0000,	0004,	04a9,	04a8,	09a0,	0000,	0046,	0b8d,	01c4
	0000,	0000,	0000,	0eae,	0eae,	0eae,	0eae,	0003,	0ffb,	0168,	0168,	0168,	0168,	0000,	0258,	0638,	0984,	0fb8,	0ff0,	09b0,	0ff8,	0004,	0000,	0004,	04a9,	04a8,	09a0,	0000,	0046,	0b8d,	01c8
	0000,	0000,	0000,	0eae,	0eae,	0eae,	0eae,	0003,	0ffb,	0168,	0168,	0168,	0168,	0000,	0258,	0638,	0984,	0fb8,	0ff0,	09b4,	0ff8,	0004,	0000,	0004,	04a9,	04a8,	09a0,	0000,	0046,	0b8d,	01cc
	0000,	0000,	0000,	0eae,	0eae,	0eae,	0eae,	0c03,	0ffb,	0168,	0168,	0168,	0168,	0000,	0258,	0638,	0984,	0fb8,	0ff0,	09b0,	0000,	0004,	0000,	0004,	04a9,	04a8,	09a0,	0000,	0046,	0b8d,	01d0
	0fff,	0000,	0000,	0eae,	0eae,	0eae,	0eae,	0003,	0ffb,	0168,	0168,	0168,	0168,	0000,	0258,	0638,	0984,	0fb8,	0ff0,	09b0,	0000,	0004,	0000,	0004,	04a9,	04a8,	09a0,	0c00,	0046,	0b8d,	01d4
	0000,	0fff,	0fff,	0eae,	0eae,	0eae,	0eae,	0003,	0ffb,	0168,	0168,	0168,	0168,	0000,	0258,	0638,	0984,	0fb8,	0ff0,	09b0,	0ff8,	0004,	0000,	0004,	04a9,	04a8,	09a0,	0000,	0046,	0b8d,	01d8
	0000,	0000,	0000,	0eae,	0eae,	0eae,	0eae,	0003,	0ffb,	0168,	0168,	0168,	0168,	0000,	0258,	0638,	0984,	0fb8,	0ff0,	09b0,	0000,	0004,	0000,	0004,	04a9,	04a8,	09a0,	0000,	0046,	0b8d,	01dc
	0fff,	0000,	0000,	0eae,	0eae,	0eae,	0eae,	0003,	0ffb,	0168,	0168,	0168,	0168,	0000,	0258,	0638,	0984,	0fb8,	0ff0,	09b0,	0ff8,	0004,	0000,	0004,	04a9,	04a8,	09a0,	0000,	0046,	0b8d,	01e0
	0000,	0fff,	0fff,	0eae,	0eae,	0eae,	0eae,	0003,	0ffb,	0168,	0168,	0168,	0168,	0000,	0258,	0638,	0984,	0fb8,	0ff0,	09b4,	0ff8,	0004,	0000,	0004,	04a9,	04a8,	09a0,	0000,	0046,	0b8d,	01e4
	0000,	0000,	0fff,	0eae,	0eae,	0eae,	0eae,	0003,	0ffb,	0168,	0168,	0168,	0168,	0000,	0258,	0638,	0984,	0fb8,	0ff0,	09b0,	0ff8,	0004,	0000,	0004,	04a9,	04a8,	09a0,	0000,	0046,	0b8d,	01e8
	0fff,	0000,	0000,	0eae,	0eae,	0eae,	0eae,	0003,	0ffb,	0168,	0168,	0168,	0168,	0000,	0258,	0638,	0984,	0fb8,	0ff0,	09b0,	0ff8,	0004,	0000,	0004,	04a9,	04a8,	09a0,	0000,	0046,	0b8d,	01ec
	0000,	0000,	0000,	0eae,	0eae,	0eae,	0eae,	0c03,	0ffb,	0168,	0168,	0168,	0168,	0000,	0258,	0638,	0984,	0fb8,	0ff0,	09b0,	0000,	0004,	0000,	0004,	04a9,	04a8,	09a0,	0000,	0046,	0b8d,	01f0
	0000,	0000,	0000,	0eae,	0eae,	0eae,	0eae,	0003,	0ffb,	0168,	0168,	0168,	0168,	0000,	0258,	0638,	0984,	0fb8,	0ff0,	09b0,	0000,	0004,	0000,	0004,	04a9,	04a8,	09a0,	0c00,	0046,	0b8d,	01f4
	0fff,	0000,	0000,	0eae,	0eae,	0eae,	0eae,	0003,	0ffb,	0168,	0168,	0168,	0168,	0000,	0258,	0638,	0984,	0fb8,	0ff0,	09b0,	0ff8,	0004,	0000,	0004,	04a9,	04a8,	09a0,	0000,	0046,	0b8d,	01f8
	0fff,	0fff,	0000,	0eae,	0eae,	0eae,	0eae,	0003,	0ffb,	0168,	0168,	0168,	0168,	0000,	0258,	0638,	0984,	0fb8,	0ff0,	09b0,	0ff8,	0004,	0000,	0004,	04a9,	04a8,	09a0,	0000,	0046,	0b8f,	01c0
	0000,	0000,	0000,	0eae,	0eae,	0eae,	0eae,	0003,	0ffb,	0168,	0168,	0168,	0168,	0000,	0258,	0638,	0984,	0fb8,	0ff0,	09b0,	0ff8,	0004,	0000,	0004,	04a9,	04a8,	09a0,	0000,	0046,	0b8f,	01c4
	0fff,	0000,	0000,	0eae,	0eae,	0eae,	0eae,	0003,	0ffb,	0168,	0168,	0168,	0168,	0000,	0258,	0638,	0984,	0fb8,	0ff0,	09b0,	0ff8,	0004,	0000,	0004,	04a9,	04a8,	09a0,	0000,	0046,	0b8f,	01c8
	0000,	0fff,	0000,	0eae,	0eae,	0eae,	0eae,	0003,	0ffb,	0168,	0168,	0168,	0168,	0000,	0258,	0638,	0984,	0fb8,	0ff0,	09b0,	0ff8,	0004,	0000,	0004,	04a9,	04a8,	09a0,	0000,	0046,	0b8f,	01cc
	0000,	0000,	0fff,	0eae,	0eae,	0eae,	0eae,	0003,	0ffb,	0168,	0168,	0168,	0168,	0000,	0258,	0638,	0984,	0fb8,	0ff0,	09b0,	0ff8,	0004,	0000,	0004,	04a9,	04a8,	09a0,	0000,	0046,	0b8f,	01d0
	0000,	0000,	0000,	0eae,	0eae,	0eae,	0eae,	0c03,	0ffb,	0168,	0168,	0168,	0168,	0000,	0258,	0638,	0984,	0fb8,	0ff0,	09b0,	0ff8,	0004,	0000,	0004,	04a9,	04a8,	09a0,	0000,	0046,	0b8f,	01d4
	0000,	0000,	0000,	0eae,	0eae,	0eae,	0eae,	0003,	0ffb,	0168,	0168,	0168,	0168,	0000,	0258,	0638,	0984,	0fb8,	0ff0,	09b0,	0ff8,	0004,	0000,	0004,	04a9,	04a8,	09a0,	0c00,	0046,	0b8f,	01d8
	0000,	0000,	0000,	0eae,	0eae,	0eae,	0eae,	0003,	0ffb,	0168,	0168,	0168,	0168,	0000,	0258,	0638,	0984,	0fb8,	0ff0,	09b0,	0ff8,	0004,	0000,	0004,	04a9,	04a8,	09a0,	0000,	0046,	0b8f,	01dc
	0fff,	0000,	0000,	0eae,	0eae,	0eae,	0eae,	0003,	0ffb,	0168,	0168,	0168,	0168,	0000,	0258,	0638,	0984,	0fb8,	0ff0,	09b0,	0ff8,	0004,	0000,	0004,	04a9,	04a8,	09a0,	0000,	0046,	0b8f,	01e0
	0fff,	0000,	0000,	0eae,	0eae,	0eae,	0eae,	0003,	0ffb,	0168,	0168,	0168,	0168,	0000,	0258,	0638,	0984,	0fb8,	0ff0,	09b0,	0ff8,	0004,	0000,	0004,	04a9,	04a8,	09a0,	0000,	0046,	0b8f,	01e4
	0fff,	0000,	0000,	0eae,	0eae,	0eae,	0eae,	0003,	0ffb,	0168,	0168,	0168,	0168,	0000,	0258,	0638,	0984,	0fb8,	0ff0,	09b0,	0ff0,	0004,	0000,	0004,	04a9,	04a8,	09a0,	0000,	0046,	0b8f,	01e8
	0fff,	0000,	0000,	0eae,	0eae,	0eae,	0eae,	0003,	0ffb,	0168,	0168,	0168,	0168,	0000,	0258,	0638,	0984,	0fb8,	0ff0,	09b0,	0ff8,	0004,	0000,	0004,	04a9,	04a8,	09a0,	0000,	0046,	0b8f,	01ec
	0000,	0000,	0000,	0eae,	0eae,	0eae,	0eae,	0003,	0ffb,	0168,	0168,	0168,	0168,	0000,	0258,	0638,	0984,	0fb8,	0ff0,	09b0,	0ff8,	0004,	0000,	0004,	04a9,	04a8,	09a0,	0000,	0046,	0b8f,	01f0
	0000,	0000,	0000,	0eae,	0eae,	0eae,	0eae,	0c03,	0ffb,	0168,	0168,	0168,	0168,	0000,	0258,	0638,	0984,	0fb8,	0ff0,	09b0,	0ff8,	0004,	0000,	0004,	04a9,	04a8,	09a0,	0000,	0046,	0b8f,	01f4
