俯仰/度,滚转/度,滚转/度.1,航向/度,航向/度.1,航向/度.2,航向/度.3,无线电高度高位/FT,无线电高度低位/FT,计算空速/KT,计算空速/KT.1,计算空速/KT.2,计算空速/KT.3,垂直速度/KT,马赫数,风速/KT,左攻角/DEG,右攻角/DEG,气压高度高位/FT,气压高度低位/FT,时,分,秒,推力扭矩,襟翼手柄位置/度,左襟翼/度,右襟翼/度,目标空速/KT,选择空速/KT,VOR频率/MHZ,燃油量/LBS,排气温度/DEG C
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,621,23,1,14,63.875,0.3515625,0.0,0.703125,100.0,100.0,61.6,9120,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,621,23,1,16,63.875,0.3515625,0.0,0.703125,100.0,100.0,61.6,7680,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,621,23,1,18,0.0,0.3515625,0.0,0.703125,100.0,100.0,61.6,0,4.25
0.0,0.0,127.9375,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,621,23,1,20,0.0,0.3515625,0.0,0.703125,100.0,100.0,61.6,0,4.25
0.0,0.0,127.9375,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,621,23,1,22,0.0,0.3515625,0.0,0.703125,100.0,100.0,61.6,9120,4.25
0.0,0.0,127.9375,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,621,23,1,24,63.875,0.3515625,0.0,0.703125,100.0,100.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,621,23,1,26,0.0,0.3515625,0.0,0.703125,100.0,100.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,621,23,1,28,63.875,0.3515625,0.0,0.703125,100.0,100.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,621,23,2,0,63.875,0.3515625,0.0,0.703125,100.0,100.0,61.6,0,4.25
127.9375,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,621,23,2,2,63.875,0.3515625,0.0,0.703125,100.0,100.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,621,23,2,4,63.875,0.3515625,0.0,0.703125,100.0,100.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,621,23,2,6,0.0,0.3515625,0.0,0.703125,100.0,100.0,61.6,0,4.25
0.0,127.9375,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,621,23,2,8,63.875,0.3515625,0.0,0.703125,100.0,100.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,621,23,2,10,63.875,0.3515625,0.0,0.703125,100.0,100.0,61.6,0,4.25
0.0,0.0,127.9375,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,621,23,2,12,63.875,0.3515625,0.0,0.703125,100.0,100.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,621,23,2,14,63.875,0.3515625,0.0,0.703125,100.0,100.0,61.6,0,4.25
0.0,127.9375,127.9375,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,621,23,2,16,0.0,0.3515625,0.0,0.703125,100.0,100.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,621,23,2,18,63.875,0.3515625,0.0,0.703125,100.0,100.0,61.6,7680,4.25
127.9375,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,621,23,2,20,63.875,0.3515625,0.0,0.703125,100.0,100.0,61.6,0,4.25
0.0,127.9375,127.9375,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,621,23,2,22,63.875,0.3515625,0.0,0.703125,100.0,100.0,61.6,0,4.25
0.0,0.0,127.9375,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,621,23,2,24,63.75,0.3515625,0.0,0.703125,100.0,100.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,621,23,2,26,0.0,0.3515625,0.0,0.703125,100.0,100.0,61.6,0,4.25
127.9375,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,621,23,2,28,63.875,0.3515625,0.0,0.703125,100.0,100.0,61.6,0,4.25
0.0,0.0,127.9375,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,621,23,3,0,63.875,0.3515625,0.0,0.703125,100.0,100.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,621,23,3,2,63.875,0.3515625,0.0,0.703125,100.0,100.0,61.6,0,4.25
127.9375,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,621,23,3,4,63.875,0.3515625,0.0,0.703125,100.0,100.0,61.6,7680,4.25
0.0,127.9375,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,621,23,3,6,63.875,0.3515625,0.0,0.703125,100.0,100.0,61.6,0,4.25
0.0,127.9375,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,621,23,3,8,63.875,0.3515625,0.0,0.703125,100.0,100.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,621,23,3,10,63.875,0.3515625,0.0,0.703125,100.0,100.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,621,23,3,12,0.0,0.3515625,0.0,0.703125,100.0,100.0,61.6,0,4.25
0.0,0.0,127.9375,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,621,23,3,14,63.875,0.3515625,0.0,0.703125,100.0,100.0,61.6,0,4.25
127.9375,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,621,23,3,16,63.875,0.3515625,0.0,0.703125,100.0,100.0,61.6,0,4.25
127.9375,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,621,23,3,18,63.875,0.3515625,0.0,0.703125,100.0,100.0,61.6,0,4.25
0.0,0.0,127.9375,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,621,23,3,20,63.875,0.3515625,0.0,0.703125,100.0,100.0,61.6,7680,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,621,23,3,22,0.0,0.3515625,0.0,0.703125,100.0,100.0,61.6,0,4.25
0.0,127.9375,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,621,23,3,24,63.875,0.3515625,0.0,0.703125,100.0,100.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,621,23,3,26,63.875,0.3515625,0.0,0.703125,100.0,100.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,621,23,3,28,63.875,0.3515625,0.0,0.703125,100.0,100.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,621,23,4,0,63.875,0.3515625,0.0,0.703125,100.0,100.0,61.6,0,4.25
127.9375,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,621,23,4,2,63.875,0.0,0.0,0.703125,100.0,100.0,61.6,0,4.25
127.9375,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,621,23,4,4,63.875,0.3515625,0.0,0.703125,100.0,100.0,61.6,8590,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,621,23,4,6,63.875,0.3515625,0.0,0.703125,100.0,100.0,61.6,7680,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,621,23,4,8,63.875,0.3515625,0.0,0.703125,100.0,100.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,621,23,4,10,63.875,0.3515625,0.0,0.703125,100.0,100.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,621,23,4,12,63.875,0.3515625,0.0,0.703125,100.0,100.0,61.6,2630,4.25
0.0,0.0,127.9375,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,621,23,4,14,0.0,0.3515625,0.0,0.703125,100.0,100.0,61.6,0,4.25
127.9375,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,621,23,4,16,63.875,0.3515625,0.0,0.703125,100.0,100.0,61.6,0,4.25
127.9375,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,621,23,4,18,0.0,0.3515625,0.0,0.703125,100.0,100.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,621,23,4,20,63.875,0.3515625,0.0,0.703125,100.0,100.0,61.6,0,4.25
127.9375,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,620,23,4,22,63.875,0.3515625,0.0,0.703125,100.0,100.0,61.6,7680,4.25
127.9375,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,620,23,4,24,63.875,0.3515625,0.0,0.703125,100.0,100.0,61.6,0,4.25
0.0,127.9375,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,620,23,4,26,63.875,0.3515625,0.0,0.703125,100.0,100.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,621,23,4,28,63.875,0.3515625,0.0,0.703125,100.0,100.0,61.6,70,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,621,23,5,0,0.0,0.3515625,0.0,0.703125,100.0,100.0,61.6,0,4.25
0.0,127.9375,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,621,23,5,2,63.75,0.3515625,0.0,0.703125,100.0,100.0,61.6,0,4.25
0.0,127.9375,127.9375,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,621,23,5,4,63.875,0.3515625,0.0,0.703125,100.0,100.0,61.6,0,4.25
0.0,0.0,127.9375,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,621,23,5,6,0.0,0.3515625,0.0,0.703125,100.0,100.0,61.6,2540,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,621,23,5,8,63.875,0.3515625,0.0,0.703125,100.0,100.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,621,23,5,10,0.0,0.3515625,0.0,0.703125,100.0,100.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,621,23,5,12,0.0,0.3515625,0.0,0.703125,100.0,100.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,621,23,5,14,63.875,0.3515625,0.0,0.703125,100.0,100.0,61.6,4770,4.25
127.9375,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,620,23,5,16,63.875,0.3515625,0.0,0.703125,100.0,100.0,61.6,7680,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,621,23,5,18,63.875,0.3515625,0.0,0.703125,100.0,100.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,621,23,5,20,63.875,0.3515625,0.0,0.703125,100.0,111.0,61.6,0,4.25
0.0,127.9375,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,621,23,5,22,63.875,0.3515625,0.0,0.703125,114.0,121.0,61.6,9120,4.25
0.0,0.0,127.9375,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,620,23,5,24,63.875,0.3515625,0.0,0.703125,138.0,138.0,61.6,0,4.25
127.9375,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,620,23,5,26,63.875,0.3515625,0.0,0.703125,146.0,148.0,61.6,0,4.25
0.0,127.9375,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,620,23,5,28,63.875,0.3515625,0.0,0.703125,149.0,150.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,620,23,6,0,0.0,0.3515625,0.0,0.703125,149.0,149.0,61.6,9120,4.25
127.9375,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,620,23,6,2,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,620,23,6,4,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,621,23,6,6,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,620,23,6,8,0.0,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
127.9375,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,620,23,6,10,0.0,0.3515625,0.0,0.703125,149.0,149.0,61.6,7680,4.25
0.0,127.9375,127.9375,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,620,23,6,12,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,620,23,6,14,0.0,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
127.9375,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,620,23,6,16,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
0.0,127.9375,127.9375,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,621,23,6,18,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
0.0,0.0,127.9375,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,620,23,6,20,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
127.9375,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,620,23,6,22,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,620,23,6,24,0.0,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,620,23,6,26,0.0,0.3515625,0.0,0.703125,149.0,149.0,61.6,7680,4.25
127.9375,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,620,23,6,28,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
127.9375,127.9375,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,620,23,7,0,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,620,23,7,2,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
127.9375,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,620,23,7,4,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
0.0,127.9375,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,620,23,7,6,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
0.0,0.0,127.9375,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,620,23,7,8,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,620,23,7,10,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,620,23,7,12,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,7680,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,620,23,7,14,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
127.9375,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,620,23,7,16,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
127.9375,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,620,23,7,18,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
127.9375,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,620,23,7,20,63.75,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
127.9375,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,620,23,7,22,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,620,23,7,24,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,620,23,7,26,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,620,23,7,28,0.0,0.3515625,0.0,0.703125,149.0,149.0,61.6,7680,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,620,23,8,0,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
0.0,0.0,127.9375,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,620,23,8,2,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,620,23,8,4,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
127.9375,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,620,23,8,6,63.75,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
127.9375,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,620,23,8,8,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,620,23,8,10,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,620,23,8,12,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,8590,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,620,23,8,14,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
